;ANHEUSER-BUSCH INBEV SA/NV;KONINKLIJKE AHOLD DELHAIZE N;ADIDAS AG;AIR LIQUIDE SA;AIRBUS SE;ALLIANZ SE-REG;ASML HOLDING NV;BASF SE;BAYER AG-REG;BANCO BILBAO VIZCAYA ARGENTA;BAYERISCHE MOTOREN WERKE AG;DANONE;BNP PARIBAS;CRH PLC;AXA SA;DEUTSCHE BOERSE AG;VINCI SA;DEUTSCHE POST AG-REG;DEUTSCHE TELEKOM AG-REG;ESSILORLUXOTTICA;ENEL SPA;ENGIE;ENI SPA;FRESENIUS SE & CO KGAA;SOCIETE GENERALE SA;IBERDROLA SA;ING GROEP NV;INTESA SANPAOLO;INDUSTRIA DE DISENO TEXTIL;KERING;LVMH MOET HENNESSY LOUIS VUI;MUENCHENER RUECKVER AG-REG;NOKIA OYJ;L'OREAL;ORANGE;KONINKLIJKE PHILIPS NV;SAFRAN SA;SANOFI;BANCO SANTANDER SA;SAP SE;SIEMENS AG-REG;SCHNEIDER ELECTRIC SE;TELEFONICA SA;TOTALENERGIES SE;VIVENDI SE;VOLKSWAGEN AG-PREF;EUROSTOXX 50 TR index
30/06/2006; 0.0221324781248762 ; 0.0642626545653897 ; -0.0341087111322099 ; 0.0328599943898564 ; -0.192086707115961 ; 0.0174615095756665 ; 0.00316656111462965 ; -0.0113401554659057 ; 0.0257014799943975 ; -0.00556777169002243 ; -0.0269134295979934 ; 0.0552326103484815 ; 0.0281599463686117 ; -0.0334615194428278 ; -0.0347134561979299 ; 0.0500860396148355 ; 0.123431591130331 ; -0.00946231319038338 ; -0.00705313360650239 ; 0.00191163235263336 ; 0.0338288869277941 ; -0.0391678438423013 ; 0.00960615734121939 ; 0.0517500817795224 ; -0.00529542920847259 ; 0.075039690414765 ; 0.00655011956310991 ; 0.0132782770625861 ; 0.0659285046084008 ; 0.0595882990249188 ; 0.0116112198303979 ; 0.0100251706778844 ; -0.0448856464346078 ; 0.0572739519560375 ; -0.0372267020565565 ; -0.00448350006043929 ; -0.0087360773782138 ; 0.0591838117562025 ; 0.0133068006244894 ; 0.00689622928209088 ; 0.0135441527446298 ; 0.00679439117357084 ; 0.019577941103792 ; 0.0167989264861499 ; -0.021075866396262 ; 0.00559840045701221 ; 0.00734386797644859 
31/07/2006; 0.071699721103192 ; 0.0353422619047619 ; -0.023001499029317 ; 0.0374253146820118 ; 0.0040058210784315 ; -0.00436980992803093 ; -0.0258838383838383 ; 0.00365753526908996 ; 0.0731696215207447 ; 0.0429847735998699 ; 0.0345548279225303 ; 0.0417704403407748 ; 0.0180354075419775 ; -0.00865400508457226 ; 0.0522209145198553 ; 0.0436700254523901 ; -0.0124145476616407 ; -0.0753556639744167 ; -0.0381545122446219 ; -0.00508331766557324 ; 0.0250722290316931 ; 0.0609536962784758 ; 0.0434581599630144 ; -0.0425478974869371 ; 0.0156518389026277 ; 0.0526340078916399 ; 0.0341683601562826 ; -0.010906911705953 ; 0.0524271285932152 ; 0.0491727086819111 ; 0.0135413979881351 ; 0.00955014466036808 ; -0.0269415137871558 ; 0.0622831695409187 ; -0.0243923147227896 ; 0.0581248597195494 ; -0.105168570858046 ; -0.0242462583921838 ; 0.0385260166365973 ; -0.131686478454681 ; -0.0723200094189673 ; -0.0122683698099556 ; 0.0168961028169403 ; 0.0349862736042694 ; -0.0324832890760921 ; 0.0617887102577213 ; 0.0126502444167544 
31/08/2006; -0.013843206708353 ; 0.0654339073311405 ; 0.0186130744271449 ; 0.0424054679037615 ; 0.0439034810005874 ; 0.0763476494443331 ; 0.105638366817887 ; 0.0209479894888194 ; 0.00258726725198288 ; 0.0721130845969069 ; 0.000740740740740709 ; 0.0376813225312815 ; 0.0885827836801312 ; 0.0742071352862015 ; 0.0740741920989652 ; 0.0658459585414335 ; 0.0622242977806351 ; 0.0211501795769964 ; -0.0587283724855817 ; 0.0319272287818659 ; 0.00882915007419904 ; 0.0427266682996814 ; -0.00457938162856208 ; 0.0742593555093556 ; 0.07876687939344 ; 0.0424393879608926 ; 0.0817092478192034 ; 0.157228258674314 ; 0.0352836637047163 ; 0.0305661380349074 ; 0.0216312507952665 ; 0.0904218446191563 ; 0.0528024125091362 ; 0.0414350862191821 ; 0.0103663811859138 ; 0.029787115664142 ; 0.118186314126147 ; -0.0590998551521753 ; 0.0305168649878547 ; 0.040614973262032 ; 0.0486562807373798 ; 0.0341596995950257 ; 0.0120869991556125 ; -0.0103294837272286 ; 0.0128238495208803 ; 0.0572121557996861 ; 0.0334141664253034 
29/09/2006; 0.0712872012901333 ; 0.118826693416581 ; -0.00266686421216378 ; -0.0230717575700223 ; -0.0365322498136482 ; 0.0310508950895778 ; 0.0808909730363425 ; -0.0183328072262827 ; 0.0395761062695659 ; 0.0229829448042951 ; 0.0445236973734382 ; 0.0307255777664652 ; 0.0229055102055307 ; -0.0114192375349229 ; 0.00275921816218272 ; 0.00109702393079347 ; 0.0390540990626635 ; 0.0459834997828918 ; 0.101023686766794 ; -0.000617205798569276 ; 0.0321290240650198 ; 0.0812705550708104 ; -0.0221774005285225 ; 0.0380405201088601 ; -0.00396797820739114 ; 0.218088909450309 ; 0.0278518356956932 ; -0.00972093753817693 ; 0.0440242437046916 ; 0.0844222833562587 ; 0.0112093660480757 ; 0.0606344874637557 ; -0.0422060174049942 ; -0.0195910734038065 ; 0.0923351303149447 ; 0.0394441818059026 ; -0.0640068607674135 ; 0.0021420819746385 ; 0.0297250525876087 ; 0.0490248978647962 ; 0.0395909290328438 ; 0.0564579979280349 ; 0.02015111655352 ; -0.0180269174832137 ; 0.0588455159202934 ; 0.052108636977058 ; 0.0239109727056237 
31/10/2006; 0.0165931095829484 ; -0.0155124439635184 ; 0.058208918269826 ; 0.0366693056396405 ; -0.0630503872147088 ; 0.0655024751317732 ; -0.0281995661605206 ; 0.0935737607598695 ; -0.0186583107819399 ; 0.0439505946094862 ; 0.0653453014945886 ; 0.0370380427864665 ; 0.015320780388925 ; 0.0398047146606058 ; 0.026477741418182 ; 0.0652640147779395 ; 0.00512505838500221 ; 0.0482792976047159 ; 0.0813030200203597 ; 0.0179552667953116 ; 0.0451758433302574 ; 0.00318438719168701 ; 0.0367470109629857 ; 0.0247028664646936 ; 0.0443846760296098 ; 0.0184117393180836 ; 0.00057796044181857 ; 0.0321807479468472 ; 0.019047619047619 ;0; 0.0049267151126986 ; 0.0198089279057359 ; -0.00701994692235264 ; -0.0486885722593776 ; 0.124308879735797 ; -0.0108407158705871 ; 0.112300112369263 ; -0.0512820512820513 ; 0.0874122581439654 ; -0.00330663531486508 ; 0.0247096830524753 ; -0.074475012522637 ; 0.104602234504228 ; 0.0251206851472774 ; 0.0436173498654193 ; 0.109317128701759 ; 0.0277590423523981 
30/11/2006; 0.122534832065693 ; -0.0836362494406192 ; -0.0527140851661207 ; 0.024579971608776 ; 0.0451765410660869 ; 0.0105270417695964 ; 0.046875 ; 0.00897966569405795 ; -0.0131868131868131 ; -0.0354104907592298 ; -0.074237568281228 ; 0.0121942038662712 ; -0.0557169340644528 ; 0.027448823313704 ; -0.0418757620391376 ; 0.000484951798730426 ; 0.0747872865804211 ; 0.0368683668620309 ; -0.0125525638611687 ; -0.0133805946930975 ; 0.0507475278606184 ; 0.0349201634784655 ; 0.0465501148324181 ; 0.0080168296565839 ; -0.0284175514236834 ; -0.0681538865768797 ; -0.0726023612928791 ; -0.00392705914492553 ; 0.021620682379516 ; -0.0145076898684002 ; -0.0410589533031009 ; -0.0328705462416765 ; -0.0231514210995201 ; -0.0013082443849417 ; -0.0368535265190271 ; 0.0263035167693542 ; -0.0846013169415043 ; -0.00450473071373991 ; 0.0190988182314773 ; 0.0126806251843115 ; 0.0194274028629857 ; 0.0043005559915319 ; 0.0325467811466305 ; 0.0255548522648985 ; -0.0208971946810984 ; 0.0125601630364085 ; -0.00229429264242276 
29/12/2006; 0.0078848748313598 ; 0.0661411925976696 ; 0.0144984809938993 ; 0.0526614859283501 ; 0.175145422014298 ; 0.0531416552400217 ; 0.0042643923240937 ; 0.0598547345767575 ; 0.0444383745850319 ; -0.000547168176698865 ; 0.044417348893921 ; -0.0120472966745839 ; 0.0159809841803771 ; 0.108611598067105 ; 0.0723790098163977 ; 0.102994961883639 ; 0.0293735651478004 ; 0.0151243173051216 ; 0.0336235937202058 ; 0.00431571383843998 ; 0.0145459298471651 ; 0.0690173686885296 ; 0.0303268564454473 ; 0.0639065937165095 ; 0.0166007970362791 ; -0.0113423441450946 ; 0.0434909506687331 ; 0.0965408481607186 ; 0.0663686173508438 ; -0.0173759150510819 ; 0.025178936605317 ; 0.0603271301628239 ; 0.0190871808751625 ; -0.00263215885996915 ; 0.0688771904274412 ; 0.0170883827797743 ; 0.0831781677825381 ; 0.0550526134959959 ; 0.0313633719220034 ; 0.0201659871869542 ; 0.0454976039228796 ; 0.0287458883368674 ; 0.0542811377816843 ; 0.0205416405713323 ; 0.0192704228697276 ; 0.0791937878268814 ; 0.0333123382843263 
31/01/2007; -0.0114224522577191 ; -0.0446721311475411 ; -0.021449091882943 ; -0.00666926573100357 ; -0.024522226872617 ; -0.0113704650696956 ; 0.0286624203821655 ; 0.00107872583442625 ; 0.111649801846748 ; 0.0518953789161052 ; 0.0756129086057371 ; 0.0296173006801652 ; 0.0350877192982457 ; -0.0393145829453743 ; 0.0544490015766057 ; 0.156299521926145 ; 0.0888444522043925 ; 0.0332593400805148 ; -0.0245357274627968 ; 0.0564754695822822 ; 0.0392851555670075 ; -0.053370134536923 ; -0.0306130584583844 ; 0.0192450429434845 ; 0.0536545708851754 ; 0.00379962279773682 ; -0.0011908915538974 ; -0.0100828513365642 ; 0.0651772694130515 ;0; 0.0118439097369405 ; -0.072229871881793 ; 0.0846299963626076 ; 0.0685185412498313 ; 0.0119340063076312 ; 0.0444541630353046 ; 0.0352683003291709 ; -0.0357399000569886 ; 0.0318229929204774 ; -0.120483360688884 ; 0.144836775483011 ; 0.101664591467911 ; 0.0390796401930673 ; -0.0521510816702253 ; 0.0665367424322663 ; 0.00443098248769891 ; 0.0152234551975201 
28/02/2007; 0.0149846542697236 ; -0.0181778417072533 ; 0.00539895006593194 ; -0.0303867912977408 ; 0.0176757951067237 ; 0.0639242467582 ; -0.0397316821465428 ; 0.0395106594265671 ; -0.0382743082574785 ; -0.0325459955067096 ; -0.0617501695900765 ; 0.0129433737333597 ; -0.0772646082180571 ; 0.0412520164403545 ; -0.00556573930949722 ; -0.0611079120119774 ; -0.00692692165725728 ; 0.02202963987911 ; 0.00441278446699878 ; 0.00220780544139121 ; -0.0264751717787065 ; 0.00969832679491422 ; -0.0619435493583286 ; 0.0637711313394018 ; -0.0602216370898064 ; 0.0112823990908091 ; -0.0381510800090071 ; -0.0481800236873272 ; 0.0119682984480787 ; 0.00442079410560781 ; 0.034992607195663 ; -0.0047085590302629 ; -0.0178697853177119 ; -0.0242966605015567 ; -0.0316057928773111 ; -0.0693723980455594 ; -0.0472544665388109 ; -0.0472939650273927 ; -0.0326228501228502 ; -0.0169308162492562 ; -0.0563314711359405 ; -0.00917523473019288 ; -0.0268626778220592 ; -0.0150574550471085 ; -0.05477873996981 ; 0.173402336085542 ; -0.0216312410604398 
30/03/2007; 0.0786493537293964 ; 0.157410897875257 ; 0.102647859440733 ; 0.0532696991503141 ; -0.103821000564353 ; -0.0557201669140505 ; -0.00644814615797962 ; 0.0966686314762495 ; 0.100538160469667 ; -0.00271225040571688 ; 0.00592864963126694 ; 0.0214650665026332 ; -0.00950077494259882 ; 0.0275834650663083 ; -0.0130585185363542 ; 0.133065109660959 ; 0.108436854973228 ; -0.0605315661963802 ; -0.0869892675578987 ; -0.00278333220361959 ; 0.0130245757007985 ; 0.0429292412118376 ; 0.0513604153423664 ; 0.0966700894821768 ; 0.0159421329262419 ; 0.0669300972457607 ; -0.0192123564175755 ; 0.0315558947473205 ; 0.0577386488543163 ; 0.0528160404270925 ; -0.00809523809523816 ; 0.0513200920431149 ; 0.0448775623028477 ; 0.0328608095697835 ; -0.0370170445251415 ; 0.0511373016155607 ; 0.0536347118557874 ; 0.0130708656986838 ; -0.0463968912114497 ; -0.0413777924507538 ; 0.00339171188949194 ; 0.0457509584130857 ; 0.0122697389832713 ; 0.0280286812513431 ; 0.0190901449884429 ; 0.155745339872288 ; 0.0234150554012382 
30/04/2007; 0.0755805963996152 ; 0.0719948479936043 ; 0.0713452129808341 ; 0.00131550638784295 ; 0.0215331387337194 ; 0.0845082954201688 ; 0.0811249323958896 ; 0.0728570104716895 ; 0.0746148716808863 ; -0.0272771816575788 ; 0.0260185641531132 ; -0.00940322330389409 ; 0.0954078739072837 ; 0.00781156443158881 ; 0.0689973922330833 ; 0.00612739791278738 ; 0.0218058132343846 ; 0.118282832113467 ; 0.080772667904035 ; 0.0302326766953707 ; 0.0416958465765231 ; -0.0040284120874805 ; 0.00287413664211478 ; 0.0171214553237025 ; 0.209708313583908 ; 0.031361489585811 ; 0.0858310126388591 ; 0.0868823983530622 ; -0.0247204708280457 ; 0.0687466129906327 ; 0.03516562650024 ; 0.0710624082020563 ; 0.0829953003911155 ; 0.0781761185522942 ; 0.0920572098316659 ; 0.0591104637376783 ; -0.0257262370413571 ; 0.0365599997778352 ; -0.0127245608661491 ; 0.0635403512799908 ; 0.114719439493578 ; 0.0951271515510936 ; 0.000605515009270308 ; 0.0383220182847057 ; 0.0381352000577337 ; -0.0154197213186386 ; 0.0553861282199499 
31/05/2007; 0.0907627443464929 ; -0.0117249808381498 ; 0.0920250539413872 ; -0.0122799708705379 ; -0.00966751157671808 ; 0.0128641281162147 ; -0.0370185092546272 ; 0.0527243202155963 ; 0.061112790568169 ; 0.064023587150918 ; 0.113664111442467 ; -0.0225440661511789 ; 0.089375326660615 ; 0.119379065551544 ; -0.0109471004257629 ; 0.0402741612688029 ; 0.00727353913898421 ; -0.0378798155181769 ; 0.0880931179239282 ; 0.020527200189685 ; 0.0133078209305133 ; 0.110336533044909 ; 0.075725087461912 ; -0.059004032965106 ; -0.0422497168346392 ; 0.175347565395006 ; -0.0157546002587249 ; -0.0217674391074019 ; 0.0337175349623482 ; 0.0603404563563925 ; 0.0335072463768116 ; 0.0672080235544024 ; 0.115642153059172 ; 0.015689923136293 ; 0.0574346132010173 ; 0.0435936800358216 ; 0.0867920633691979 ; 0.0619437493637109 ; 0.0992102299168416 ; 0.0155971720006478 ; 0.0979842978122794 ; 0.0613879290337553 ; 0.0416160144807234 ; 0.0465774095761258 ; 0.0658318105982363 ; -0.0182451157332072 ; 0.0397641066965493 
